sadness,joy,fear,disgust,anger,score,label_state
0.035683,0.557237,0.13358,0.242373,0.120313,0.94888,1
0.297096,0.543387,0.025929,0.089397,0.058034,0.866186,1
0.222142,0.416485,0.204568,0.098593,0.120088,0.653991,1
0.185473,0.559362,0.11702,0.146489,0.075448,0,1
0,0.880435,0,0,0,0.75465,1
0.916667,0,0.931034,0,0.931034,0,1
0.260505,0.594354,0.016583,0.017097,0.110975,0.978305,1
0.164787,0.774745,0.022383,0.006999,0.010929,0.973876,1
0.148831,0.179551,0.091248,0.074744,0.088473,-0.451928,1
0.164251,0.724035,0.015803,0.069267,0.074548,0.950389,1
0.10434,0.732663,0.021836,0.094552,0.006081,0.82924,1
0.148246,0.540533,0.107664,0.033751,0.035503,0.999342,1
0.067264,0.805382,0.024839,0.011359,0.014049,0.953854,1
0.449946,0.101673,0.063574,0.06034,0.392291,-0.965773,0
0.137922,0.005016,0.183319,0.226406,0.287612,-0.888446,0
0.036349,0.821767,0.040202,0.115196,0.011078,0.992316,1
0.160762,0.738402,0.0261,0.011005,0.070774,0.945875,1
0.041549,0.785238,0.013992,0.027865,0.019684,0.987719,1
0.158819,0.732753,0.018649,0.04867,0.058368,0.833575,1
0.116721,0.724307,0.09806,0.07385,0.035049,0.685109,1
0.071906,0.51316,0.067691,0.240197,0.158354,0.307882,1
0.348964,0.131862,0.024443,0.074531,0.075418,-0.758349,1
0.22534,0.53705,0.047993,0.051293,0.079894,-0.936817,1
0.077549,0.113373,0.445584,0.367007,0.350639,0.862056,1
0.190581,0.599056,0.009753,0.227383,0.051284,-0.592509,1
0.006726,0.850242,0.024223,0.02066,0.040716,0.99624,1
0.133732,0.527675,0.070555,0.173541,0.091993,-0.7478,1
0.053394,0.626144,0.02716,0.00784,0.046379,0.505078,1
0.148831,0.179551,0.091248,0.074744,0.088473,0.987326,1
0.021966,0.79205,0.013538,0.15927,0.044987,0.934481,1
0.775692,0.032985,0.257516,0.07249,0.08022,-0.903372,0
0.213139,0.195359,0.159205,0.087561,0.213447,0.973728,1
0.642651,0.086755,0.148018,0.133496,0.212661,-0.984098,0
0.335924,0.041218,0.648522,0.058955,0.094209,-0.977105,0
0.45793,0.354129,0.0779,0.065499,0.157654,-0.281523,1
0.036244,0.844162,0.057766,0.049293,0.011962,0.988146,1
0.499961,0.250738,0.101678,0.171241,0.092345,-0.516872,1
0.078726,0.647547,0.103702,0.035975,0.03276,0.369409,1
0.041821,0.77293,0.024259,0.077137,0.026803,0.981783,1
0.245678,0.608782,0.042489,0.005202,0.044613,-0.828049,1
0.152192,0.710758,0.071377,0.03274,0.045637,0.819178,1
0.042667,0.837388,0.066348,0.005766,0.010848,0.93094,1
0.086083,0.577026,0.017345,0.302011,0.090816,0.958289,1
0.547744,0.203154,0.273254,0.063796,0.053649,-0.517841,1
0.239615,0.090598,0.293743,0.501213,0.235169,-0.689387,1
0.383308,0.53485,0.045562,0.036619,0.01383,0.340875,1
0.062985,0.62413,0.061174,0.054284,0.052897,0.999961,1
0.064797,0.773319,0.035799,0.026967,0.01193,0.993463,1
0.114816,0.301727,0.197906,0.094874,0.184994,-0.286044,1
0.080449,0.737449,0.011169,0.079226,0.028126,0.966982,1
0.730955,0.050883,0.199543,0.064457,0.067891,-0.926005,0
0.272318,0.186354,0.084276,0.157227,0.145381,-0.855251,1
0.100153,0.703642,0.01474,0.014644,0.038084,0.919852,1
0.148831,0.179551,0.091248,0.074744,0.088473,-0.820864,1
0.047115,0.555069,0.024301,0.027291,0.064354,-0.834245,1
0.328289,0.101334,0.306884,0.164455,0.277082,-0.709221,1
0.098929,0.638578,0.044664,0.044009,0.039666,0.990858,1
0.115783,0.232365,0.053876,0.596704,0.136694,0.941375,1
0.20994,0.160063,0.533474,0.217016,0.080038,0.499246,1
0.279169,0.02744,0.118165,0.208869,0.078573,0,1
0.790964,0.081858,0.107941,0.161234,0.012884,-0.722651,1
0.144548,0.185315,0.087573,0.077654,0.090723,0.63952,1
0.165725,0.506126,0.058091,0.191113,0.044431,0.62908,1
0.203091,0.43275,0.311134,0.090444,0.025752,0.622584,1
0.014228,0.854009,0.011088,0.102776,0.015408,0.998121,1
0.216892,0.493434,0.05868,0.210252,0.037044,0,1
0.043724,0.848049,0.054772,0.0048,0.032429,0.763745,1
0.285861,0.288825,0.154389,0.168957,0.106918,-0.90579,1
0.058412,0.768086,0.062199,0.023278,0.081259,0.98589,1
0.014877,0.91965,0.026314,0.02001,0.016651,0.998383,1
0.19829,0.720153,0.018042,0.023276,0.022083,0.967949,1
0.630506,0.097636,0.094336,0.241743,0.134156,0.383745,1
0.033539,0.820163,0.031754,0.015065,0.015771,0.981064,1
0,0.880435,0,0,0,0,1
0.216124,0.048326,0.854281,0.008059,0.008588,-0.620137,1
0.471317,0.16795,0.128479,0.187797,0.32124,-0.795111,1
0.071039,0.678218,0.02254,0.043153,0.202824,0.996325,1
0.259272,0.316175,0.054437,0.18622,0.113665,-0.325023,1
0.154734,0.330337,0.081193,0.215055,0.114831,0.980744,1
0.014444,0.061039,0.035062,0.06562,0.030266,0,1
0.125204,0.228055,0.089242,0.075972,0.095939,0.435098,1
0.009036,0.30202,0.131111,0.065809,0.054622,0.969822,1
0.526964,0.02641,0.069116,0.331809,0.332448,-0.999022,0
0.550051,0.006515,0.151981,0.215682,0.265371,-0.864987,0
0.071202,0.056974,0.012996,0.555112,0.571543,-0.895399,0
0.916667,0,0.931034,0.931034,0.931034,-0.951119,0
0.71299,0.028554,0.288296,0.160559,0.097337,-0.881711,0
0.694301,0.035745,0.02698,0.339281,0.153545,-0.896587,0
0.316672,0.139503,0.186354,0.202644,0.387991,0.328263,1
0.331254,0.016791,0.20237,0.608677,0.140588,-0.955938,0
0.069244,0.436446,0.255897,0.072842,0.174587,-0.885305,1
0.292519,0.007386,0.181079,0.488541,0.340771,-0.972255,0
0.236395,0.156263,0.373173,0.027022,0.252341,-0.857039,1
0.234908,0.022082,0.213749,0.448758,0.465103,-0.93465,0
0.228019,0.484583,0.056903,0.224369,0.047837,-0.260366,1
0.243167,0.096372,0.232076,0.026123,0.142022,0,1
0.139305,0.654261,0.042534,0.029504,0.027405,0.989425,1
0.012518,0.764603,0.015942,0.034088,0.019121,0.741427,1
0.034317,0.506876,0.013962,0.192613,0.043818,0.995669,1
0.127685,0.156256,0.006461,0.77374,0.04992,-0.654932,1
0.565508,0.019263,0.170412,0.230507,0.338753,-0.891593,0
0.09891,0.620611,0.035959,0.022138,0.039029,0.738717,1
0.29132,0.061386,0.220612,0.492835,0.219555,-0.918203,0
0.40411,0.329403,0.142857,0.121378,0.138803,-0.903706,1
0.245434,0.339947,0.070148,0.184898,0.069495,-0.979128,1
0.240576,0.396042,0.143066,0.075543,0.118112,-0.999783,1
0.625606,0.169359,0.114464,0.059268,0.198998,-0.959955,0
0.524121,0.091406,0.085615,0.12428,0.098342,-0.965059,0
0.073284,0.040845,0.104,0.050334,0.842509,-0.396032,1
0.050864,0.563742,0.005711,0.003432,0.041626,0.984661,1
0.023155,0.850338,0.069025,0.009787,0.018325,0.996464,1
0.025496,0.861648,0.008247,0.011878,0.011521,0.98819,1
0.329459,0.059,0.038353,0.014951,0.420888,0.795774,1
0.081914,0.641611,0.034275,0.119172,0.062384,0.677283,1
0.412585,0.246747,0.18375,0.145017,0.111364,0.665727,1
0.148831,0.179551,0.091248,0.074744,0.088473,0,1
0.236655,0.438348,0.047709,0.083567,0.070853,-0.241623,1
0.36088,0.388198,0.193627,0.030673,0.072713,-0.909804,1
0.296906,0.123482,0.174132,0.388516,0.200357,-0.887459,0
0.10502,0.309928,0.068451,0.182007,0.224244,-0.584337,1
0.069605,0.30809,0.049914,0.30157,0.039331,0.968787,1
0.035246,0.835028,0.011827,0.010251,0.051715,0.999903,1
0.018014,0.881544,0.094829,0.010909,0.007438,0.998371,1
0.171881,0.676463,0.008037,0.120641,0.066957,-0.294935,1
0.082225,0.197075,0.016928,0.048572,0.068824,0.957493,1
0.37821,0.303242,0.031462,0.085696,0.113296,0.584313,1
0.051273,0.590201,0.087876,0.118018,0.023293,0.917847,1
0.038004,0.894375,0.012867,0.022813,0.01279,0.982668,1
0.705588,0.158033,0.130078,0.083342,0.014359,0.436604,1
0.054847,0.472033,0.02076,0.171231,0.031263,0.956225,1
0.267229,0.289029,0.074121,0.429158,0.087204,-0.70753,1
0.197493,0.147091,0.165138,0.104507,0.127241,0,1
0.093444,0.552412,0.036976,0.025733,0.065349,0.378083,1
0.00928,0.926527,0.007068,0.006472,0.030624,0.999563,1
0.149667,0.619233,0.024382,0.012882,0.113525,0.721716,1
0.028896,0.855636,0.015771,0.046534,0.009578,0.984981,1
0.04527,0.776867,0.046083,0.096431,0.034616,0.979224,1
0.036994,0.854848,0.010976,0.009142,0.054574,0.963293,1
0.345364,0.18611,0.078189,0.402722,0.077424,0.664694,1
0.186488,0.628776,0.039613,0.12511,0.023301,0.561216,1
0.034191,0.692694,0.131784,0.145198,0.046151,0.96758,1
0.108313,0.778288,0.054682,0.001945,0.057651,0.986402,1
0.133472,0.552798,0.083374,0.058233,0.123505,0.787846,1
0.272791,0.461102,0.156406,0.03792,0.035179,0.926906,1
0.728916,0,0,0,0,-0.944082,0
0.630475,0.040658,0.414625,0.051979,0.077007,-0.975734,0
0.072135,0.574902,0.068434,0.18297,0.178187,0.550133,1
0.044912,0.703826,0.058861,0.020443,0.044459,0.99903,1
0.041037,0.851623,0.013757,0.024326,0.049673,0.984256,1
0.021442,0.842311,0.119467,0.012616,0.016977,0.993253,1
0.183384,0.656436,0.038096,0.02976,0.105296,0.715657,1
0.24635,0.591903,0.041463,0.060538,0.076075,0.422674,1
0.108706,0.79787,0.043707,0.011803,0.035305,0.755699,1
0.112363,0.517323,0.058546,0.058267,0.057898,0.554221,1
0.059617,0.519912,0.085489,0.299779,0.096243,-0.686366,1
0.164113,0.335609,0.066178,0.296935,0.045609,-0.434866,1
0.097874,0.579557,0.068924,0.144507,0.106184,-0.860516,1
0.006039,0.823174,0.011149,0.002024,0.019767,-0.817767,1
0.087926,0.388234,0.265753,0.10222,0.280056,-0.935487,1
0.371598,0.220596,0.065034,0.059127,0.10992,-0.819392,1
0.056345,0.765973,0.007029,0.17431,0.032081,0.483034,1
0.143611,0.142982,0.795545,0.015803,0.023394,-0.364444,1
0.006139,0.940434,0.015201,0.004162,0.003231,0.994516,1
0.016669,0.316661,0.724205,0.006435,0.007961,-0.643757,1
0.050005,0.544994,0.373885,0.017086,0.078925,0.937492,1
0.087598,0.065434,0.837489,0.057214,0.092705,-0.579979,1
0.05855,0.652973,0.07549,0.119444,0.046196,0.994173,1
0.278359,0.080712,0.477488,0.178199,0.250484,0.940173,1
0.308786,0.166758,0.189916,0.191186,0.165027,0.883924,1
0.023127,0.89734,0.012888,0.029451,0.018364,0.997661,1
0.175931,0.616867,0.041867,0.088649,0.040674,0.909806,1
0.125465,0.208227,0.057713,0.056992,0.152124,0.810636,1
0.250753,0.560695,0.094309,0.01907,0.070753,0.969905,1
0.392783,0.450715,0.039264,0.02158,0.088805,0.976713,1
0.011272,0.821916,0.137906,0.014145,0.021292,0.994125,1
0.409594,0.0082,0.095143,0.521576,0.31431,-0.98383,0
0.055865,0.154826,0.057062,0.748527,0.018054,-0.909816,1
0.125584,0.006017,0.188597,0.233899,0.317841,-0.879202,0
0.597126,0.248356,0.218416,0.027242,0.046842,-0.887167,1
0.483802,0.130285,0.225268,0.232724,0.137884,-0.871223,0
0.339352,0.077667,0.13768,0.571876,0.212371,-0.979634,0
0.079602,0.443713,0.022692,0.355929,0.256641,-0.859394,1
0.77704,0.018201,0.22125,0.065497,0.143116,-0.942147,0
0.343944,0.48099,0.033182,0.038952,0.111931,-0.533388,1
0.073183,0.434634,0.093063,0.11206,0.126575,-0.721362,1
0.014821,0.80904,0.017705,0.157487,0.006289,0.987238,1
0.051771,0.880118,0.00694,0.029422,0.010868,0.996509,1
0.144262,0.432745,0.079324,0.111914,0.042373,0.643035,1
0.133599,0.756669,0.046253,0.02616,0.049208,0.980638,1
0.668608,0.045523,0.124307,0.067139,0.142804,0.958728,1
0.137533,0.185416,0.167612,0.049854,0.122485,0.558539,1
0.384321,0.49579,0.105412,0.023888,0.023806,0.668612,1
0.132678,0.271293,0.090765,0.115507,0.193948,0.674149,1
0.126664,0.363214,0.03744,0.195905,0.18601,0.999289,1
0.099928,0.527592,0.050608,0.079323,0.054973,0.853293,1
0.030731,0.870645,0.014229,0.009885,0.014177,0.936083,1
0.323538,0.43537,0.070865,0.032232,0.052183,0.679271,1
0.732379,0.003289,0.226544,0.111765,0.230998,-0.729574,0
0.212339,0.141767,0.032778,0.685078,0.161952,-0.651293,1
0.043205,0.704147,0.016987,0.146837,0.042192,0.978621,1
0.038464,0.368186,0.074513,0.493921,0.134434,0.322052,1
0.141664,0.133416,0.013383,0.718639,0.18962,0.939771,1
0.015187,0.906801,0.01869,0.013331,0.011026,0.89032,1
0.060672,0.773091,0.026172,0.067133,0.026147,0.857923,1
0.094756,0.375614,0.118566,0.218639,0.058504,0.682737,1
0.542507,0.237761,0.049835,0.158486,0.098766,-0.468746,1
0.794947,0.023834,0.046391,0.245342,0.096904,-0.95495,0
0.658924,0,0.669903,0.681159,0,-0.954524,0
0.426099,0.398531,0.123946,0.073694,0.085856,-0.905897,1
0.177864,0.143548,0.175173,0.606479,0.112021,-0.905877,0
0.091121,0.193664,0.269153,0.270823,0.354869,-0.834332,1
0.199743,0.032968,0.208331,0.718678,0.133914,-0.960124,0
0.622613,0.005996,0.319317,0.113674,0.268355,-0.891745,0
0.070604,0.203486,0.719157,0.049084,0.039122,0.970255,1
0.383467,0.107441,0.308793,0.186191,0.205546,-0.842802,0
0.5134,0.613854,0.148153,0.153148,0.540553,0.316231,1
0.381494,0.247675,0.12956,0.016457,0.396991,0.998549,1
0.724616,0.042316,0.170083,0.108392,0.209878,-0.959352,0
0.06415,0.752846,0.022255,0.034786,0.033313,0.466555,1
0.460375,0.006552,0.535374,0.110269,0.04965,-0.921971,0
0.741324,0.030556,0.062613,0.223075,0.166873,-0.963949,0
0.083375,0.272948,0.096087,0.194611,0.386422,-0.875663,1
0.444774,0.005664,0.168256,0.499113,0.203145,-0.98432,0
0.539443,0.051001,0.068698,0.212783,0.296286,-0.989598,0
0.263904,0.036736,0.252764,0.457013,0.29947,-0.896641,0
0.148831,0.179551,0.091248,0.074744,0.088473,-0.733102,1
0.392978,0.254373,0.170164,0.152408,0.255647,-0.923993,1
0.277469,0.0271,0.162772,0.084321,0.73155,-0.6689,1
0.077123,0.718786,0.044781,0.173305,0.022597,0.954368,1
0.233566,0.667696,0.065721,0.056474,0.031048,-0.835429,1
0.062302,0.7322,0.041165,0.096031,0.023771,0.886025,1
0.432806,0.177166,0.109383,0.393531,0.131375,-0.654553,1
0.524346,0.138807,0.089688,0.263405,0.232723,-0.668286,1
0.193642,0.323599,0.17684,0.259098,0.203113,-0.972934,1
0.192059,0.345219,0.084457,0.301891,0.233338,-0.961994,1
0.022192,0.323298,0.030581,0.072715,0.036572,0.332115,1
0.600338,0.005788,0.151113,0.350331,0.246622,-0.985688,0
0.185473,0.559362,0.11702,0.146489,0.075448,-0.684769,1
0.43815,0.286844,0.06266,0.090963,0.065501,-0.703804,1
0.225066,0.73223,0.014326,0.013423,0.011064,0.99711,1
0.209304,0.4968,0.069496,0.0602,0.041739,0.782791,1
0.155067,0.19991,0.128065,0.114832,0.06425,0,1
0.118562,0.467819,0.106102,0.049186,0.023813,0.811483,1
0.025979,0.67603,0.052286,0.175915,0.061902,0.958087,1
0.048571,0.680582,0.013443,0.151097,0.086145,0,1
0.213633,0.538456,0.04952,0.088516,0.07876,0.983162,1
0.13818,0.786955,0.007897,0.051429,0.006759,-0.497272,1
0.208538,0.245541,0.030292,0.51318,0.086479,0.257805,1
0.070549,0.854275,0.070497,0.005586,0.007827,0.84063,1
0.012642,0.938092,0.008634,0.00815,0.024594,0.944338,1
0.087633,0.841638,0.030329,0.01079,0.026302,0.862846,1
0.092868,0.800877,0.017883,0.075986,0.036137,0.996106,1
0.072977,0.678944,0.0442,0.121547,0.109894,-0.498306,1
0.047414,0.85407,0.041594,0.035496,0.032056,0.938934,1
0.262054,0.170127,0.199466,0.064816,0.127177,0,1
0.536629,0.064684,0.249232,0.125204,0.076598,-0.627666,1
0.186754,0.265723,0.389343,0.067104,0.075567,0.987468,1
0.18412,0.616711,0.02921,0.014634,0.114405,0.996056,1
0.077413,0.69379,0.124166,0.064134,0.066611,0.772564,1
0.19724,0.781003,0.009098,0.010509,0.006583,0.973313,1
0.154111,0.271937,0.05093,0.112583,0.196216,0.342988,1
0.058545,0.810061,0.102849,0.013034,0.029377,0.999009,1
0.069074,0.403457,0.204144,0.112224,0.139456,0.947861,1
0.063179,0.396186,0.200983,0.075175,0.426207,-0.618972,1
0.334711,0.196171,0.158227,0.376751,0.217729,-0.989332,0
0.790766,0.075925,0.110737,0.047622,0.13281,-0.919203,0
0.17518,0.134214,0.033546,0.057633,0.224823,0,1
0.254791,0.392575,0.040702,0.18403,0.234011,0,1
0,1,0,0,0,0.977324,1
0.076128,0.428222,0.008625,0.031063,0.053852,0.800453,1
0.034681,0.778656,0.029932,0.061556,0.080366,0.783646,1
0.150009,0.210022,0.025625,0.058999,0.04296,0.990562,1
0.339245,0.476,0.043848,0.046428,0.105416,0.964219,1
0.214184,0.617229,0.060624,0.03667,0.031856,0.978892,1
0.066661,0.13833,0.020087,0.198189,0.318578,0.90404,1
0.023482,0.885964,0.010156,0.06216,0.008546,0.99705,1
0.048742,0.380765,0.047138,0.02527,0.519175,-0.389479,1
0.804248,0.08128,0.049144,0.032185,0.156864,0.979122,1
0.051988,0.838508,0.023248,0.021244,0.024593,0.99907,1
0.23887,0.577428,0.029017,0.076971,0.080429,0.992048,1
0.089651,0.489705,0.069977,0.177443,0.092828,0.498022,1
0.057459,0.629048,0.055688,0.036954,0.05811,0,1
0.064644,0.505086,0.073675,0.143817,0.185335,0.853854,1
0.64832,0.127384,0.198592,0.038913,0.100455,-0.969898,0
0.602906,0.003454,0.076506,0.297493,0.37229,-0.994197,0
0.012602,0.814731,0.010202,0.136347,0.023745,0.984476,1
0.184535,0.732182,0.021002,0.006931,0.067232,0.900872,1
0.274023,0.480113,0.011535,0.054709,0.037711,0.916275,1
0.086539,0.719745,0.060862,0.028227,0.022245,0.999024,1
0.308848,0.422742,0.119691,0.136589,0.127218,0.568562,1
0.901427,0.045941,0.125476,0.018805,0.00611,0.742116,1
0.049011,0.402705,0.03873,0.033824,0.055352,0.992471,1
0.020754,0.8846,0.017603,0.006164,0.010512,0.987688,1
0.174254,0.696545,0.073689,0.00484,0.041177,0.997436,1
0.051487,0.741944,0.052511,0.021183,0.130107,0.998997,1
0.313238,0.148236,0.154255,0.360437,0.188697,0,1
0.034858,0.831996,0.025983,0.080062,0.039654,0.997221,1
0.131983,0.552389,0.017345,0.170444,0.134289,0.979858,1
0.101711,0.807922,0.043729,0.002785,0.008296,0.88695,1
0.017426,0.905987,0.014458,0.048385,0.018409,0.991847,1
0.124919,0.354154,0.053116,0.051262,0.062075,-0.767138,1
0.749935,0.033763,0.127499,0.099221,0.146699,-0.909459,0
0.437195,0.077426,0.04345,0.586239,0.072752,-0.873514,0
0.573514,0.009114,0.2308,0.212662,0.263206,-0.839061,0
0.229793,0.012599,0.13528,0.331198,0.647583,-0.974679,0
0.077833,0.698878,0.113236,0.01959,0.097039,-0.869194,1
0.076485,0.625571,0.023885,0.018703,0.024437,0.272004,1
0.055573,0.00443,0.069385,0.06932,0.968437,0.874506,1
0.022238,0.823106,0.047765,0.008812,0.030429,-0.953925,1
0.148287,0.503352,0.023141,0.023325,0.058071,-0.396199,1
0.043622,0.845923,0.03863,0.009003,0.021855,-0.473575,1
0.004984,0.878111,0.026685,0.032184,0.019325,0.981425,1
0.140054,0.175775,0.017034,0.127148,0.187153,0.992753,1
0.148831,0.179551,0.091248,0.074744,0.088473,0.945412,1
0.606902,0.120024,0.143775,0.081467,0.167258,-0.680458,1
0.328177,0.201747,0.078136,0.177731,0.122878,-0.917929,1
0.068463,0.056154,0.012355,0.901057,0.088481,0,1
0.299042,0.060347,0.045348,0.308769,0.141275,-0.818127,1
0.008815,0.357309,0.128992,0.078147,0.061129,-0.836147,1
0.50891,0.030831,0.063736,0.101544,0.268905,0.996972,1
0.534051,0.198608,0.102505,0.099179,0.114628,-0.791283,1
0.507907,0.091763,0.067514,0.05877,0.124604,-0.933779,0
0.143943,0.23669,0.083762,0.104118,0.127496,-0.756984,1
0.006609,0.947456,0.018491,0.027933,0.003876,-0.658705,1
0.047901,0.89175,0.005889,0.014695,0.028161,0.954514,1
0.347437,0.516083,0.02669,0.006379,0.044502,0.914367,1
0,0,0,0,0,0.90832,1
0.102732,0.735626,0.065079,0.02744,0.027181,0,1
0.138748,0.489837,0.209258,0.078774,0.117379,0,1
0.243703,0.304312,0.342148,0.177503,0.112234,0.957414,1
0.593979,0.009341,0.223719,0.203856,0.246657,-0.84543,0
0.201414,0.574954,0.042947,0.086439,0.065531,-0.876745,1
0.23998,0.198339,0.449178,0.140588,0.16149,0.742455,1
0.163248,0.278951,0.239775,0.057099,0.112539,0.472883,1
0.250725,0.424929,0.156411,0.180597,0.104663,0.543067,1
0.312343,0.07158,0.237459,0.188933,0.122617,0,1
0.090086,0.508087,0.032564,0.036655,0.031846,0.949124,1
0.487949,0.021575,0.149528,0.280001,0.430849,0.955489,1
0.012678,0.913339,0.015812,0.033417,0.013096,-0.979205,1
0.148831,0.179551,0.091248,0.074744,0.088473,0,1
0.288759,0.545563,0.032996,0.120283,0.081661,0,1
0.189627,0.010122,0.840507,0.16892,0.060882,-0.811225,0
0.042608,0.758258,0.004789,0.007196,0.020533,-0.914834,1
0.254169,0.011076,0.097378,0.753991,0.182196,0.973871,1
0.159225,0.289088,0.130356,0.028746,0.288964,-0.950298,1
0.404656,0.006646,0.203249,0.246288,0.524666,0,1
0.051912,0.778891,0.015731,0.115563,0.048025,-0.984148,1
0.105124,0.278239,0.154606,0.376794,0.123122,0.883245,1
0.141839,0.335029,0.071998,0.158761,0.073105,0.423867,1
0.066852,0.625539,0.010115,0.005953,0.09081,0.991716,1
0.678844,0.114116,0.129571,0.084671,0.172219,0.907177,1
0.05075,0.776672,0.041241,0.017499,0.031356,-0.811586,1
0.355489,0.028628,0.131991,0.399095,0.401966,0.937547,1
0.135,0.422254,0.164914,0.15192,0.134358,-0.943959,1
0.011883,0.954209,0.008001,0.005241,0.012078,0.691073,1
0.158899,0.014759,0.175549,0.583632,0.303733,0.999475,1
0.093621,0.391086,0.027114,0.071866,0.21756,-0.76345,1
0.128606,0.619434,0.012786,0.167592,0.040043,-0.621569,1
0.785897,0.019126,0.033993,0.088652,0.239002,0.743134,1
0.714147,0.03157,0.226324,0.149515,0.148589,-0.724808,0
0.053122,0.731055,0.002997,0.051722,0.037405,-0.654006,1
0.005288,0.946919,0.010682,0.004996,0.012842,0.711521,1
0.352807,0.405846,0.09406,0.017489,0.070176,0.963712,1
0.021074,0.611462,0.041522,0.021019,0.029479,0.67938,1
0.098241,0.663199,0.06101,0.142356,0.038628,0.974676,1
0.040306,0.81442,0.053556,0.027784,0.027201,0.946045,1
0.462745,0.070638,0.132915,0.456004,0.083598,0,1
0.040568,0.909479,0.017823,0.013081,0.017991,-0.815477,1
0.185514,0.08729,0.132323,0.162595,0.214303,0.980224,1
0.155536,0.120871,0.022547,0.269162,0.310423,0,1
0.519602,0.190282,0.034948,0.186361,0.236131,0,1
0.458065,0.016143,0.219689,0.071814,0.213675,-0.900439,0
0.393342,0.166948,0.123176,0.42507,0.038959,-0.957206,0
0.370601,0.022847,0.054947,0.170738,0.639565,-0.651275,1
0.027701,0.916223,0.027595,0.004573,0.016791,-0.986482,1
0.073043,0.857633,0.021553,0.017385,0.025924,0.999051,1
0.56897,0.290638,0.058887,0.109293,0.11043,0.987936,1
0.495659,0.105569,0.144787,0.041206,0.199085,-0.422756,1
0.165111,0.213612,0.069299,0.632889,0.037522,-0.906793,1
0.168246,0.172376,0.093373,0.099815,0.081682,-0.871701,1
0,0,0,0,0,-0.900618,1
0.320443,0.251855,0.045804,0.312021,0.224029,0.772531,1
0.109812,0.861499,0.024464,0.000714,0.005527,-0.752747,1
0.483489,0.061266,0.088638,0.521016,0.080733,0.956921,1
0.01212,0.923795,0.023692,0.044694,0.008165,-0.981764,1
0.907375,0.009754,0.169899,0.060714,0.077133,0.980925,1
0.00748,0.962043,0.015027,0.00134,0.009503,-0.818033,1
0.539875,0.034302,0.046955,0.200591,0.10796,0.991255,1
0.068388,0.550953,0.018613,0.403311,0.055478,-0.938041,1
0.411119,0.38104,0.124365,0.024355,0.062594,0.767474,1
0.007737,0.899938,0.027266,0.009307,0.015088,-0.897613,1
0.196807,0.437771,0.23652,0.191436,0.069155,0.938586,1
0.148831,0.179551,0.091248,0.074744,0.088473,0.329322,1
0,0,0,0,0,0.452022,1
0.089261,0.184589,0.149808,0.105038,0.129377,0.939014,1
0.148831,0.179551,0.091248,0.074744,0.088473,-0.822196,1
0.026546,0.808558,0.054244,0.09063,0.049329,0.969576,1
0.162751,0.759176,0.009598,0.033505,0.021441,0.921265,1
0.094344,0.75951,0.013505,0.062898,0.04907,0.960649,1
0.048134,0.721614,0.02752,0.036353,0.015703,0.666,1
0.026582,0.933727,0.003177,0.016134,0.016737,0.954701,1
0.135903,0.488246,0.056108,0.025045,0.078173,0.556042,1
0.023799,0.888019,0.012414,0.002241,0.021085,0.972997,1
0.020267,0.920044,0.025415,0.008298,0.020094,0.996951,1
0.005229,0.958879,0.004916,0.009699,0.015867,0.988196,1
0.317272,0.407467,0.128521,0.013898,0.072719,0,1
0.140133,0.490152,0.078752,0.12353,0.111758,0.722236,1
0.609381,0.113647,0.043313,0.14303,0.142356,-0.893435,0
0.025868,0.836863,0.025762,0.028256,0.018252,0.998477,1
0.079681,0.578392,0.026362,0.029622,0.025821,0.942491,1
0,0,0,0,0,0,1
0.053406,0.06815,0.035744,0.828719,0.224622,-0.909183,0
0.212569,0.619013,0.012839,0.006578,0.070301,0.461322,1
0.668473,0.108951,0.123825,0.052719,0.230206,-0.918123,0
0.517916,0.104036,0.049305,0.208617,0.206743,-0.63649,1
0.298526,0.259355,0.192462,0.287481,0.099757,-0.717031,1
0.295883,0.003073,0.430577,0.14941,0.493367,-0.957568,0
0.076481,0.499819,0.0223,0.03573,0.075072,0.896035,1
0.099781,0.816491,0.020073,0.022708,0.04964,0.779459,1
0.21861,0.504489,0.194469,0.064835,0.108769,-0.39331,1
0.069452,0.34012,0.005763,0.175574,0.561265,-0.812783,1
0.182616,0.158037,0.037259,0.285369,0.131101,0.739198,1
0.164527,0.151539,0.102866,0.072571,0.090183,-0.566978,1
0.125532,0.356519,0.07619,0.130525,0.271689,0.813966,1
0.15889,0.421288,0.084465,0.157918,0.152948,-0.966223,1
0.203001,0.214668,0.12168,0.534285,0.045547,0.889145,1
0.127417,0.005441,0.110794,0.104623,0.883849,-0.892289,0
0.028248,0.911483,0.020438,0.017318,0.024285,0.989416,1
0.133754,0.753855,0.041846,0.028513,0.053896,0.760118,1
0.026063,0.568658,0.105257,0.201988,0.189375,0.956549,1
0.088912,0.825745,0.005461,0.060195,0.028429,0.897646,1
0.255511,0.279746,0.220187,0.079718,0.35862,-0.777387,1
0.034255,0.78504,0.087494,0.013865,0.03768,0.964032,1
0,0,0,0,0,-0.682781,1
0.098548,0.322831,0.102082,0.041003,0.068657,-0.886331,1
0.586363,0.02706,0.029228,0.510083,0.115644,-0.953048,0
0.266525,0.313873,0.08371,0.195587,0.17349,-0.561646,1
0.085281,0.772501,0.116154,0.052736,0.010365,-0.433133,1
